timestamp,attackerIP,victimIP,attackerPort,victimPort,attackerAsset,victimAsset,eventName,eventType,attackerName,victimName,attackerMac,victimMac,attackerHost,victimHost,attackerNet,victimNet
2020-04-28 04:53:28,192.168.3.107,192.168.3.107,0,0,2,2,Host service change,Information,Host-192-168-3-107,Host-192-168-3-107,44A8421D8A7B,44A8421D8A7B,421D8A7B748611EAB05C44A8B95891F2,421D8A7B748611EAB05C44A8B95891F2,,
2020-04-29 09:05:12,192.168.3.155,192.168.3.155,0,0,2,2,IP address change,Information,Host-192-168-3-155,Host-192-168-3-155,B8CA3AEC4288,B8CA3AEC4288,421D8A7B7E0011EAB05C44A820C23D16,421D8A7B7E0011EAB05C44A820C23D16,,
2020-04-29 09:05:12,192.168.3.151,192.168.3.151,0,0,2,2,Hostname change,Information,,,,,,,,
2020-05-07 00:27:44,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-05-07 00:27:53,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-05-08 07:44:02,10.0.8.9,192.168.3.140,53463,22,2,2,"directive_event: Bruteforce attack, SSH authentication attack against DST_IP",Bruteforce,,,,,,421D8A7B7AD611EAB05C44A86AB936A4,,
2020-05-11 03:28:23,192.168.2.51,192.168.2.51,0,0,2,2,IP address change,Information,Host-192-168-2-51,Host-192-168-2-51,B0518EF63758,B0518EF63758,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-05-11 03:28:23,192.168.2.106,192.168.2.106,0,0,2,2,Hostname change,Information,,,,,,,,
2020-05-14 06:48:35,192.168.2.63,192.168.2.63,0,0,2,2,IP address change,Information,Host-192-168-2-63,Host-192-168-2-63,000D480E07BC,000D480E07BC,421D8A7B7A4211EAB05C44A87C3F779C,421D8A7B7A4211EAB05C44A87C3F779C,,
2020-05-14 06:48:35,192.168.2.62,192.168.2.62,0,0,2,2,Hostname change,Information,,,,,,,,
2020-05-21 01:04:22,192.168.2.62,192.168.2.62,0,0,2,2,IP address change,Information,Host-192-168-2-62,Host-192-168-2-62,000D480E07BC,000D480E07BC,421D8A7B7A4211EAB05C44A87C3F779C,421D8A7B7A4211EAB05C44A87C3F779C,,
2020-05-21 01:04:22,192.168.2.24,192.168.2.24,0,0,2,2,Hostname change,Information,,,,,,,,
2020-05-25 06:51:36,192.168.2.91,192.168.2.91,0,0,2,2,IP address change,Information,Host-192-168-2-91,Host-192-168-2-91,B0518E0A09ED,B0518E0A09ED,421D8A7B787311EAB05C44A82C03FEC2,421D8A7B787311EAB05C44A82C03FEC2,,
2020-05-25 06:51:36,192.168.2.93,192.168.2.93,0,0,2,2,Hostname change,Information,,,,,,,,
2020-05-27 08:02:30,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-01 01:13:58,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-01 01:48:47,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-01 02:25:36,192.168.0.56,192.168.0.56,0,0,2,2,Host operating system change,Information,Host-192-168-0-56,Host-192-168-0-56,002324AA35C3,002324AA35C3,421D8A7B891F11EAB1AD44A8651FD5F2,421D8A7B891F11EAB1AD44A8651FD5F2,,
2020-06-05 08:48:01,192.168.0.56,192.168.0.56,0,0,2,2,Host operating system change,Information,Host-192-168-0-56,Host-192-168-0-56,002324AA35C3,002324AA35C3,421D8A7B891F11EAB1AD44A8651FD5F2,421D8A7B891F11EAB1AD44A8651FD5F2,,
2020-06-05 08:48:10,192.168.0.56,192.168.0.56,0,0,2,2,Host operating system change,Information,Host-192-168-0-56,Host-192-168-0-56,002324AA35C3,002324AA35C3,421D8A7B891F11EAB1AD44A8651FD5F2,421D8A7B891F11EAB1AD44A8651FD5F2,,
2020-06-05 09:31:17,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-05 09:31:27,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-06 03:22:57,192.168.2.26,192.168.2.26,0,0,2,2,IP address change,Information,Host-192-168-2-26,Host-192-168-2-26,52540002D7C8,52540002D7C8,421D8A7B9B3011EAB1AD44A8E37E0176,421D8A7B9B3011EAB1AD44A8E37E0176,,
2020-06-06 03:22:57,192.168.2.120,192.168.2.120,0,0,2,2,Hostname change,Information,,,,,,,,
2020-06-07 07:34:32,192.168.3.107,192.168.3.107,0,0,2,2,IP address change,Information,Host-192-168-3-107,Host-192-168-3-107,44A8421D8A7D,44A8421D8A7D,421D8A7B748611EAB05C44A8B95891F2,421D8A7B748611EAB05C44A8B95891F2,,
2020-06-07 07:34:32,192.168.3.103,192.168.3.103,0,0,2,2,Hostname change,Information,,,,,,,,
2020-06-08 00:07:29,192.168.0.39,192.168.0.39,0,0,2,2,Host operating system change,Information,Host-192-168-0-39,Host-192-168-0-39,507B9D2997B5,507B9D2997B5,421D8A7B850711EAB1AD44A870BA8194,421D8A7B850711EAB1AD44A870BA8194,,
2020-06-11 06:17:13,192.168.0.56,192.168.0.56,0,0,2,2,Host operating system change,Information,Host-192-168-0-56,Host-192-168-0-56,002324AA35C3,002324AA35C3,421D8A7B891F11EAB1AD44A8651FD5F2,421D8A7B891F11EAB1AD44A8651FD5F2,,
2020-06-12 09:32:52,192.168.2.24,192.168.2.24,0,0,2,2,IP address change,Information,Host-192-168-2-24,Host-192-168-2-24,000D480E07BC,000D480E07BC,421D8A7B7A4211EAB05C44A87C3F779C,421D8A7B7A4211EAB05C44A87C3F779C,,
2020-06-12 09:32:52,192.168.2.26,192.168.2.26,0,0,2,2,Hostname change,Information,,,,,,,,
2020-06-15 08:44:39,192.168.2.106,192.168.2.106,0,0,2,2,IP address change,Information,Host-192-168-2-106,Host-192-168-2-106,B0518EF63758,B0518EF63758,421D8A7B6FD111EA802244A888DB109A,421D8A7B6FD111EA802244A888DB109A,,
2020-06-15 08:44:39,192.168.2.51,192.168.2.51,0,0,2,2,Hostname change,Information,,,,,,,,
2020-06-15 11:28:44,192.168.2.72,192.168.2.72,0,0,2,2,IP address change,Information,Host-192-168-2-72,Host-192-168-2-72,B0518EF637A6,B0518EF637A6,421D8A7B7E2A11EAB05C44A84402BF4C,421D8A7B7E2A11EAB05C44A84402BF4C,,
2020-06-15 11:28:44,192.168.2.53,192.168.2.53,0,0,2,2,Hostname change,Information,,,,,,,,
2020-03-26 00:01:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:01:47,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:01:53,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:01:53,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:06:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:01:55,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:02:11,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:02:13,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:02:15,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:02:15,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:02:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:02:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:02:19,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:02:19,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:02:21,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:02:25,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:05:37,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:05:37,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:05:37,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:05:37,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:07:11,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:07:11,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:07:15,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:07:15,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:07:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:07:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:07:21,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:07:25,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:09:01,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:09:01,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:09:01,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:09:01,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:11:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:12:11,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:12:11,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:12:13,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:12:13,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:12:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:12:17,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:12:19,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:12:19,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:12:21,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:12:25,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:15:40,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:15:40,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:15:40,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:15:40,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:16:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:21:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,su: Successful switch user,Admin_Access,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,su: Successful switch user,Admin_Access,,,,,,,,
2020-03-26 00:16:42,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:44,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: User successfully changed UID.,Login,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:46,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:48,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:48,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:48,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:48,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:50,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:52,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:54,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:56,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:56,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:16:58,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:00,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Successful sudo to ROOT executed,Login,,,,,,,,
2020-03-26 00:17:00,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:00,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:10,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:10,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:10,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:10,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:16,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:16,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:18,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:17:18,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:20,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:17:26,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:19:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:19:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:19:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:19:02,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:22:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:22:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:22:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:22:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:22:16,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:22:18,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:22:18,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:22:20,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:22:22,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:22:22,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:22:22,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:22:22,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:22:26,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:26:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:25:38,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:25:38,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:25:38,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:25:38,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:26:48,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:27:12,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:14,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:27:16,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session opened.,Login,,,,,,,,
2020-03-26 00:27:16,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:18,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:20,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:27:26,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
2020-03-26 00:28:58,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:28:58,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:28:58,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:28:58,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Interface entered in promiscuous(sniffing) mode.,Network_Activity,,,,,,,,
2020-03-26 00:31:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:36:48,0.0.0.0,0.0.0.0,0,22,2,2,SSHd: Connection closed,Connection_Closed,,,,,,,,
2020-03-26 00:33:58,192.168.0.80,0.0.0.0,0,0,2,2,test_plugin: error,,Host-192-168-0-80,,507B9D0458A0,,421D8A7B5F5211EA893944A8C1DE527E,,9EC762E89EE685A5C49AA4530A8CCDB5,
2020-03-26 00:31:45,0.0.0.0,0.0.0.0,0,0,2,2,HIDS: Login session closed.,Logout,,,,,,,,
